initial_museum_id,initial_museum_name,initial_museum_size,initial_museum_governance,initial_museum_accreditation,initial_museum_subject,initial_museum_town,initial_museum_region,initial_museum_postcode,super_event_id,super_event_date,super_event_reasons,event_id,event_stage_in_path,event_type,event_core_type,event_type_uncertainty,event_is_end_of_existence,event_is_change_of_ownership,event_is_change_of_custody,event_date,event_date_from,event_date_to,previous_event_id,sender_id,sender_name,sender_mm_id,sender_type,sender_core_type,sender_sector,recipient_id,recipient_name,recipient_mm_id,recipient_quantity,recipient_type,recipient_core_type,recipient_sector,recipient_size,recipient_governance,recipient_accreditation,recipient_subject,recipient_town,recipient_region,recipient_postcode,object_id,parent_object_id,object_size,object_quantity,object_status,object_types,object_description
mm.misc.211,Countryside Collection,unknown size,unknown governance,unaccredited,rural industry: farming,Ferndown,South West,BH21 2EB,cm213,2006,life events - retirement - retirement of owner,event1043,0,sent-to-auction,sold,certain,False,True,True,2006-10-07 00:00:00,,,,museummm.misc.211,Countryside Collection,mm.misc.211,museum,museum,unknown,cheffins-auctioneers,Cheffins Auctioneers,,1,auction house,trader,private,,,,,Cambridge,East of England,CB1 7EA,cm213countryside-collection-all,,all,,collection,"['tractor', 'miscellaneous']",
mm.aim.0127,British Balloon Museum & Library Ltd,small,not-for-profit,unaccredited,other,Newbury,South East,RG14 1DY,cm214,2008,loss of premises,event1045,0,loaned,loaned,certain,False,False,True,2011,,,,museummm.aim.0127,British Balloon Museum & Library Ltd,mm.aim.0127,museum,museum,third,cameron-balloons,Cameron Balloons,,1,company,company,private,,,,,Bristol,South West,BS3 4NH,cm214balloon-museum-cameron,,few,,collection,['miscellaneous'],
mm.aim.0127,British Balloon Museum & Library Ltd,small,not-for-profit,unaccredited,other,Newbury,South East,RG14 1DY,cm214,2008,loss of premises,event1046,1,displayed,displayed,certain,False,False,False,2011,,,event1045,cameron-balloons,Cameron Balloons,,company,company,private,,,,,,,,,,,,,,,cm214balloon-museum-cameron,,few,,collection,['miscellaneous'],
mm.aim.0127,British Balloon Museum & Library Ltd,small,not-for-profit,unaccredited,other,Newbury,South East,RG14 1DY,cm214,2008,loss of premises,event1047,0,stored-offsite,stored,certain,False,False,True,,,,,museummm.aim.0127,British Balloon Museum & Library Ltd,mm.aim.0127,museum,museum,third,balloon-museum-storage,Dispersed storage for balloon museum,,many,storage facility,storage,private,,,,,,,,cm214balloon-museum-stored,,most,,collection,"['hot air balloon', 'gondola', 'publication', 'miscellaneous', 'photograph']",
mm.domus.SE216,"Buffs Regimental Museum, Canterbury",large,not-for-profit,unaccredited,war & conflict: regiment,Canterbury,South East,CT1 2JE,cm215,2008,loss of premises - change of use,event1049,0,transferred,transferred,certain,False,True,True,2008,,,,museummm.domus.SE216,"Buffs Regimental Museum, Canterbury",mm.domus.SE216,museum,museum,third,nat-army-museum,National Army Museum,mm.domus.SE573,1,museum,museum,public,large,national,accredited,war & conflict: military,London,London,SW3 4HT,cm215buffs-regiment-all,,all,,collection,['militaria'],
mm.domus.SE216,"Buffs Regimental Museum, Canterbury",large,not-for-profit,unaccredited,war & conflict: regiment,Canterbury,South East,CT1 2JE,cm215,2008,loss of premises - change of use,event1050,0,loaned,loaned,certain,False,False,True,2008/..,,,,museummm.domus.SE216,"Buffs Regimental Museum, Canterbury",mm.domus.SE216,museum,museum,third,canterbury-beaney,Beaney House Of Art And Knowledge,mm.domus.SE214,1,museum,museum,public,large,local authority,accredited,mixed: encyclopaedic,Canterbury,South East,CT1 2JE,cm215buffs-regiment-beaney,,few,17,loan,['militaria'],
mm.domus.SE216,"Buffs Regimental Museum, Canterbury",large,not-for-profit,unaccredited,war & conflict: regiment,Canterbury,South East,CT1 2JE,cm215,2008,loss of premises - change of use,event1051,1,displayed,displayed,certain,False,False,False,2008/..,,,event1050,canterbury-beaney,Beaney House Of Art And Knowledge,mm.domus.SE214,museum,museum,public,,,,,,,,,,,,,,,cm215buffs-regiment-beaney,,few,17,loan,['militaria'],
mm.domus.SE467,Dolphin Sailing Barge Museum,small,not-for-profit,unaccredited,transport: canals,Sittingbourne,South East,ME10 3SN,cm216,2008,destruction - building destroyed - fire; destruction - building destroyed - arson,event1053,0,destroyed-fire,damaged/destroyed,certain,True,False,False,2008,,,,museummm.domus.SE467,Dolphin Sailing Barge Museum,mm.domus.SE467,museum,museum,third,unknown_end of existence_1053,unknown end of existence 1053,,1,end of existence,end of existence,unknown,,,,,,,,cm216dolphin-sailing-barge-all,,all,,collection,"['physical model', 'oil painting', 'map', 'miscellaneous']",
mm.aim.1194,The Shambles Museum,small,private,unaccredited,other,Newent,South West,GL18 1PP,cm217,2008,life events - retirement - retirement of owner,event1055,0,sent-to-auction,sold,certain,False,True,True,2008-05,,,,museummm.aim.1194,The Shambles Museum,mm.aim.1194,museum,museum,private,unknown_auction house_1055,unknown auction house 1055,,1,auction house,trader,unknown,,,,,,,,cm217shambles-museum-all,,all,,collection,['miscellaneous'],
mm.wiki.049,British Cycling Museum,small,private,unaccredited,transport: bicycles,Camelford,South West,PL32 9TZ,cm218,2009,life events - retirement - retirement of owner,event1057,0,direct sale,sold,certain,False,True,True,2009,,,,museummm.wiki.049,British Cycling Museum,mm.wiki.049,museum,museum,private,p5,Person5,,1,individual,individual,private,,,,,,,,cm218british-cycling-all,,all,,collection,"['bicycle', 'miscellaneous']",
mm.New.203,Paultons Romany Museum,large,private,unaccredited,belief & identity: ethnic group,Romsey,South East,SO5 0AL,cm219,2009,financial - costs - low revenue; loss of premises - change of use,event1059,0,sent-to-auction,sold,certain,False,True,True,2009-03-18 00:00:00,,,,museummm.New.203,Paultons Romany Museum,mm.New.203,museum,museum,private,thimbleby-shorland,Thimbleby & Shorland,,1,auction house,trader,private,,,,,Reading,South East,RG1 7HU,cm219paultons-romany-caravans,,some,8,collection,['horse-drawn vehicle'],Romany caravans
mm.New.203,Paultons Romany Museum,large,private,unaccredited,belief & identity: ethnic group,Romsey,South East,SO5 0AL,cm219,2009,financial - costs - low revenue; loss of premises - change of use,event1060,0,sent-to-auction,sold,certain,False,True,True,2009-03-18 00:00:00,,,,museummm.New.203,Paultons Romany Museum,mm.New.203,museum,museum,private,thimbleby-shorland,Thimbleby & Shorland,,1,auction house,trader,private,,,,,Reading,South East,RG1 7HU,cm219paultons-romany-misc,,some,,collection,['miscellaneous'],
mm.domus.SW147,Weymouth Timewalk Museum,small,unknown governance,unaccredited,local histories,Weymouth,South West,DT4 9TR,cm220,2010,low visitor numbers,event1062,0,loans-returned,returned,certain,False,False,True,2010,,,,museummm.domus.SW147,Weymouth Timewalk Museum,mm.domus.SW147,museum,museum,unknown,weymouth-museum,Weymouth Museum,mm.aim.1308,1,museum,museum,public,medium,local authority,accredited,local histories,Weymouth,South West,DT4 8TR,cm220timewalk-loans,,some,,loan,"['costume', 'miscellaneous']",
mm.domus.SW147,Weymouth Timewalk Museum,small,unknown governance,unaccredited,local histories,Weymouth,South West,DT4 9TR,cm220,2010,low visitor numbers,event1063,0,stored-onsite,stored,certain,False,False,False,2010/2016,,,,museummm.domus.SW147,Weymouth Timewalk Museum,mm.domus.SW147,museum,museum,unknown,,,,,,,,,,,,,,,cm220timewalk-mannequins,,some,24,museum-stuff,['mannequin'],
mm.domus.SW147,Weymouth Timewalk Museum,small,unknown governance,unaccredited,local histories,Weymouth,South West,DT4 9TR,cm220,2010,low visitor numbers,event1064,1,direct sale,sold,certain,False,True,True,2016,,,event1063,museummm.domus.SW147,Weymouth Timewalk Museum,mm.domus.SW147,museum,museum,unknown,p69,Person69,,many,individual,individual,private,,,,,,,,cm220timewalk-mannequins,,some,24,museum-stuff,['mannequin'],
mm.aim82M.066,Brading Waxworks,small,private,unaccredited,other,Brading,South East,PO36 0DQ,cm221,2010,financial - recession,event1066,0,sent-to-auction,sold,certain,False,True,True,2010-04,,,,museummm.aim82M.066,Brading Waxworks,mm.aim82M.066,museum,museum,private,unknown_auction house_1066,unknown auction house 1066,,1,auction house,trader,unknown,,,,,,,,cm221brading-waxworks-all,,all,,collection,"['mounted animal', 'wax sculpture', 'miscellaneous']",
mm.aim82M.066,Brading Waxworks,small,private,unaccredited,other,Brading,South East,PO36 0DQ,cm221,2010,financial - recession,event1067,1,transferred,transferred,certain,False,True,True,2010/..,,,event1066,unknown_auction house_1066,unknown auction house 1066,,auction house,trader,unknown,bygones-torbay,Bygones,mm.wiki.503,1,museum,museum,private,small,private,unaccredited,mixed: bygones,Torbay,South West,TQ1 4PR,cm221brading-waxworks-queen-vic,cm221brading-waxworks-all,few,1,collection,['wax sculpture'],Waxwork of Queen Victoria
mm.aim82M.066,Brading Waxworks,small,private,unaccredited,other,Brading,South East,PO36 0DQ,cm221,2010,financial - recession,event1068,2,displayed,displayed,certain,False,False,False,2010/..,,,event1067,bygones-torbay,Bygones,mm.wiki.503,museum,museum,private,,,,,,,,,,,,,,,cm221brading-waxworks-queen-vic,cm221brading-waxworks-all,few,1,collection,['wax sculpture'],Waxwork of Queen Victoria
mm.wiki.090,Bradworthy Transport Museum,small,private,unaccredited,transport: mixed,Holsworthy,South West,EX22 7RW,cm222,2010,life events - illness; loss of premises - sold,event1070,0,sent-to-auction,sold,certain,False,True,True,2010-05-22 00:00:00,,,,museummm.wiki.090,Bradworthy Transport Museum,mm.wiki.090,museum,museum,private,cheffins-auctioneers,Cheffins Auctioneers,,1,auction house,trader,private,,,,,Cambridge,East of England,CB1 7EA,cm222bradworthy-transport-auction,,most,,collection,"['vehicle', 'miscellaneous']",
mm.wiki.090,Bradworthy Transport Museum,small,private,unaccredited,transport: mixed,Holsworthy,South West,EX22 7RW,cm222,2010,life events - illness; loss of premises - sold,event1071,0,unknown,unknown,certain,False,False,False,,,,,museummm.wiki.090,Bradworthy Transport Museum,mm.wiki.090,museum,museum,private,,,,,,,,,,,,,,,cm222bradworthy-transport-misc,,few,,collection,"['vehicle', 'miscellaneous']",
mm.wiki.090,Bradworthy Transport Museum,small,private,unaccredited,transport: mixed,Holsworthy,South West,EX22 7RW,cm222,2010,life events - illness; loss of premises - sold,event1072,1,transferred,transferred,certain,False,True,True,2010,,,event1070,cheffins-auctioneers,Cheffins Auctioneers,,auction house,trader,private,oakham-treasures,Oakham Treasures,mm.aim.0713,1,museum,museum,private,small,private,unaccredited,mixed: bygones,Bristol,South West,BS20 7SP,cm222bradworthy-transport-aa,cm222bradworthy-transport-auction,few,2,collection,"['motorcycle', 'telephone booth']",AA telephone box and motorbike
mm.wiki.090,Bradworthy Transport Museum,small,private,unaccredited,transport: mixed,Holsworthy,South West,EX22 7RW,cm222,2010,life events - illness; loss of premises - sold,event1073,2,displayed,displayed,certain,False,False,False,2010,,,event1072,oakham-treasures,Oakham Treasures,mm.aim.0713,museum,museum,private,,,,,,,,,,,,,,,cm222bradworthy-transport-aa,cm222bradworthy-transport-auction,few,2,collection,"['motorcycle', 'telephone booth']",AA telephone box and motorbike
mm.wiki.149,Park House Toy Collectors Museum,large,private,unaccredited,leisure & sport: toys & models,Stow-on-the-Wold,South West,GL54 1AQ,cm223,2011,life events - illness; life events - owner moved house,event1075,0,sent-to-auction,sold,certain,False,True,True,2011,,,,museummm.wiki.149,Park House Toy Collectors Museum,mm.wiki.149,museum,museum,private,moore-allen-innocent,Moore Allen & Innocent,,1,auction house,trader,private,,,,,Cirencester,South West,GL7 5RH,cm223park-house-toy-all,,all,,collection,"['model car', 'doll', 'toy', 'teddy bear']",
mm.wiki.091,Museum Of Motoring Memories,small,private,unaccredited,transport: cars & motorbikes,Colyford,South West,EX24 6QQ,cm224,2011,life events - retirement - retirement of owner,event1077,0,sent-to-auction,sold,certain,False,True,True,2013-07,,,,museummm.wiki.091,Museum Of Motoring Memories,mm.wiki.091,museum,museum,private,richard-edmonds-auctions,Richard Edmonds Auctions,,1,auction house,trader,private,,,,,Chippenham,South West,SN15 2NU,cm224motoring-memories-all,,all,,collection,"['vehicle', 'miscellaneous']",
mm.domus.SE268,Elmbridge Museum,medium,local authority,accredited,local histories,Esher,South East,KT10 9SD,cm225,2014,financial - funding cut - local authority funding cut,event1079,0,stored,stored,certain,False,False,False,2014,,,,museummm.domus.SE268,Elmbridge Museum,mm.domus.SE268,museum,museum,public,,,,,,,,,,,,,,,cm225elmbridge-all,,all,,collection,['miscellaneous'],
mm.domus.SE268,Elmbridge Museum,medium,local authority,accredited,local histories,Esher,South East,KT10 9SD,cm225,2014,financial - funding cut - local authority funding cut,event1080,1,loaned,loaned,certain,False,False,True,2021/..,,,event1079,museummm.domus.SE268,Elmbridge Museum,mm.domus.SE268,museum,museum,public,xcel-leisure-centre,Xcel Leisure Centre,,1,leisure centre,leisure,private,,,,,,South East,KT12 2JG,cm225elmbridge-outreach1,cm225elmbridge-all,some,,collection,['miscellaneous'],
mm.domus.SE268,Elmbridge Museum,medium,local authority,accredited,local histories,Esher,South East,KT10 9SD,cm225,2014,financial - funding cut - local authority funding cut,event1081,2,displayed,displayed,certain,False,False,False,2021/..,,,event1080,xcel-leisure-centre,Xcel Leisure Centre,,leisure centre,leisure,private,,,,,,,,,,,,,,,cm225elmbridge-outreach1,cm225elmbridge-all,some,,collection,['miscellaneous'],
mm.domus.SE268,Elmbridge Museum,medium,local authority,accredited,local histories,Esher,South East,KT10 9SD,cm225,2014,financial - funding cut - local authority funding cut,event1082,1,loaned,loaned,certain,False,False,True,2016/..,,,event1079,museummm.domus.SE268,Elmbridge Museum,mm.domus.SE268,museum,museum,public,walton-library,Walton on Thames library,,1,library,library/archive,public,,,,,,South East,KT12 1GH,cm225elmbridge-outreach2,cm225elmbridge-all,some,,collection,['miscellaneous'],
mm.domus.SE268,Elmbridge Museum,medium,local authority,accredited,local histories,Esher,South East,KT10 9SD,cm225,2014,financial - funding cut - local authority funding cut,event1083,2,displayed,displayed,certain,False,False,False,2016/..,,,event1082,walton-library,Walton on Thames library,,library,library/archive,public,,,,,,,,,,,,,,,cm225elmbridge-outreach2,cm225elmbridge-all,some,,collection,['miscellaneous'],
mm.domus.SE268,Elmbridge Museum,medium,local authority,accredited,local histories,Esher,South East,KT10 9SD,cm225,2014,financial - funding cut - local authority funding cut,event1084,1,loaned,loaned,certain,False,False,True,2016/..,,,event1079,museummm.domus.SE268,Elmbridge Museum,mm.domus.SE268,museum,museum,public,dittons-library,Dittons library,,1,library,library/archive,public,,,,,,South East,KT7 0BS,cm225elmbridge-outreach3,cm225elmbridge-all,some,,collection,['miscellaneous'],
mm.domus.SE268,Elmbridge Museum,medium,local authority,accredited,local histories,Esher,South East,KT10 9SD,cm225,2014,financial - funding cut - local authority funding cut,event1085,2,displayed,displayed,certain,False,False,False,2016/..,,,event1084,dittons-library,Dittons library,,library,library/archive,public,,,,,,,,,,,,,,,cm225elmbridge-outreach3,cm225elmbridge-all,some,,collection,['miscellaneous'],
mm.domus.SE268,Elmbridge Museum,medium,local authority,accredited,local histories,Esher,South East,KT10 9SD,cm225,2014,financial - funding cut - local authority funding cut,event1086,1,loaned,loaned,certain,False,False,True,2016/..,,,event1079,museummm.domus.SE268,Elmbridge Museum,mm.domus.SE268,museum,museum,public,esher-civic-centre,Civic Centre Esher,,1,town hall,civic organisation,public,,,,,,South East,KT10 9SD,cm225elmbridge-outreach4,cm225elmbridge-all,some,,collection,['miscellaneous'],
mm.domus.SE268,Elmbridge Museum,medium,local authority,accredited,local histories,Esher,South East,KT10 9SD,cm225,2014,financial - funding cut - local authority funding cut,event1087,2,displayed,displayed,certain,False,False,False,2016/..,,,event1086,esher-civic-centre,Civic Centre Esher,,town hall,civic organisation,public,,,,,,,,,,,,,,,cm225elmbridge-outreach4,cm225elmbridge-all,some,,collection,['miscellaneous'],
mm.domus.SE268,Elmbridge Museum,medium,local authority,accredited,local histories,Esher,South East,KT10 9SD,cm225,2014,financial - funding cut - local authority funding cut,event1088,1,loaned,loaned,certain,False,False,True,2016/..,,,event1079,museummm.domus.SE268,Elmbridge Museum,mm.domus.SE268,museum,museum,public,cobham-library,Cobham Library,,1,library,library/archive,public,,,,,,South East,KT11 3AE,cm225elmbridge-outreach5,cm225elmbridge-all,some,,collection,['miscellaneous'],
mm.domus.SE268,Elmbridge Museum,medium,local authority,accredited,local histories,Esher,South East,KT10 9SD,cm225,2014,financial - funding cut - local authority funding cut,event1089,2,displayed,displayed,certain,False,False,False,2016/..,,,event1088,cobham-library,Cobham Library,,library,library/archive,public,,,,,,,,,,,,,,,cm225elmbridge-outreach5,cm225elmbridge-all,some,,collection,['miscellaneous'],
mm.aim.0126,Bristol Aero Collection Trust,small,not-for-profit,unaccredited,transport: aviation,Bristol,South West,GL7 6BA,cm226,2011,restructure of host organisation - relocation; strategic closure - replacement museum,event1091,0,kept,kept,certain,False,False,False,2011,,,,museummm.aim.0126,Bristol Aero Collection Trust,mm.aim.0126,museum,museum,third,,,,,,,,,,,,,,,cm226bristola-aero-britannia,,few,1,collection,['fuselage'],Bristol Britannia fuselage
mm.aim.0126,Bristol Aero Collection Trust,small,not-for-profit,unaccredited,transport: aviation,Bristol,South West,GL7 6BA,cm226,2011,restructure of host organisation - relocation; strategic closure - replacement museum,event1092,0,kept,kept,certain,False,False,False,2011,,,,museummm.aim.0126,Bristol Aero Collection Trust,mm.aim.0126,museum,museum,third,,,,,,,,,,,,,,,cm226bristola-aero-sycamore,,few,1,collection,['Type 171 Sycamore'],
mm.aim.0126,Bristol Aero Collection Trust,small,not-for-profit,unaccredited,transport: aviation,Bristol,South West,GL7 6BA,cm226,2011,restructure of host organisation - relocation; strategic closure - replacement museum,event1093,0,kept,kept,certain,False,False,False,2011,,,,museummm.aim.0126,Bristol Aero Collection Trust,mm.aim.0126,museum,museum,third,,,,,,,,,,,,,,,cm226bristola-aero-bloodhound,,few,1,collection,['Bloodhound'],missile system
mm.aim.0126,Bristol Aero Collection Trust,small,not-for-profit,unaccredited,transport: aviation,Bristol,South West,GL7 6BA,cm226,2011,restructure of host organisation - relocation; strategic closure - replacement museum,event1094,0,kept,kept,certain,False,False,False,2011,,,,museummm.aim.0126,Bristol Aero Collection Trust,mm.aim.0126,museum,museum,third,,,,,,,,,,,,,,,cm226bristola-aero-beagle,,few,1,collection,['Beagle B.206'],prototype
mm.aim.0126,Bristol Aero Collection Trust,small,not-for-profit,unaccredited,transport: aviation,Bristol,South West,GL7 6BA,cm226,2011,restructure of host organisation - relocation; strategic closure - replacement museum,event1095,0,kept,kept,certain,False,False,False,2011,,,,museummm.aim.0126,Bristol Aero Collection Trust,mm.aim.0126,museum,museum,third,,,,,,,,,,,,,,,cm226bristola-aero-misc,,some,,collection,"['missile', 'rocket', 'aircraft engine', 'miscellaneous']",
mm.aim.0126,Bristol Aero Collection Trust,small,not-for-profit,unaccredited,transport: aviation,Bristol,South West,GL7 6BA,cm226,2011,restructure of host organisation - relocation; strategic closure - replacement museum,event1096,0,kept,kept,certain,False,False,False,2011,,,,museummm.aim.0126,Bristol Aero Collection Trust,mm.aim.0126,museum,museum,third,,,,,,,,,,,,,,,cm226bristola-aero-concorde,,few,1,collection,['Concorde'],G-BOAF
mm.aim.0126,Bristol Aero Collection Trust,small,not-for-profit,unaccredited,transport: aviation,Bristol,South West,GL7 6BA,cm226,2011,restructure of host organisation - relocation; strategic closure - replacement museum,event1097,0,transferred,transferred,certain,False,True,True,2017,,,,museummm.aim.0126,Bristol Aero Collection Trust,mm.aim.0126,museum,museum,third,aerospace-bristol,Aerospace Bristol,mm.misc.234,1,museum,museum,third,unknown size,not-for-profit,unaccredited,transport: aviation,Bristol,South West,BS34 5BZ,cm226bristol-aero-all,,all,,collection,['miscellaneous'],
